Flow_Rate_EA (L/s),Flow_Rate_NaOH (L/s),Conc_EA (Mol/L),Conc_NaOH (Mol/L),Reactor_Vol (L),Temp (Kelvin),Conversion
3.7460266483547775,1.8521441554573579,0.2690886268985469,0.6759759642668091,286.2119412026546,311.92724320971047,0.9981858358224015
9.507192349792751,5.419467572836203,0.2545090110812798,0.7987145832194587,402.81344848534314,314.72024807812573,0.992690471515385
7.32020742417224,8.729585412928206,0.9071920347158263,0.257963219804574,380.20038443018444,328.05915876207627,0.2842462721158777
5.986986183486169,7.322516639209203,0.257050737851011,0.6286253586109289,77.37300239453995,310.0501535120962,0.560829464459574
1.5610303857839227,8.065804917466636,0.2792302288673447,0.5760285233123112,75.05011013586622,328.587738968426,0.8085893443710138
1.5607892088416901,6.5881748837404635,0.7618042797937841,0.8345020730203884,134.4530966885842,301.23470508418416,0.7411700303922213
0.5817780380698264,6.923073368614007,0.4552424440260346,0.9070261898764479,180.8568258073481,325.33794530230205,0.9961920498531193
8.661895281603577,8.492107320001628,0.7789434513856294,0.02203520376261294,204.52356291353706,327.81416715691574,0.027948772287796016
6.011549002420345,2.4974304205830005,0.07471249598874138,0.6772797198682048,340.00875980825595,304.51361784930685,0.9944689053913018
7.08101770538266,4.894760211467762,0.49269548173665045,0.061317441128531734,28.811875866834786,313.21212863302696,0.03588501484996577
0.20682435846372868,2.2128732087542025,0.04327746418144981,0.5533700784265824,17.81901576092016,303.9424921132279,0.559631300634078
9.699128611767781,9.876692411958473,0.07202667142080098,0.2947564017532414,196.25932619048257,322.8811445147976,0.6663743100408692
8.324593965363416,9.440649337526446,0.9073730788109668,0.3137088335269198,348.73326422292126,316.887171882158,0.34108781696443896
2.1241787676720834,0.3952286868736905,0.14785291740641923,0.35942891841783303,97.12095380676304,320.3863171347912,0.9724887056296743
1.819067847103799,7.05604614998437,0.537096475452465,0.625079524559114,320.9314883874977,305.02704384346737,0.8747933880585776
1.8348616940244846,9.252557925839243,0.41698464657469947,0.3407094660120815,130.2841549011796,305.56110517183464,0.44396135477481063
3.043118187352418,1.806572875928208,0.35386989299625426,0.7353720600843776,443.10001135235143,299.6024063928467,0.9987948638658546
5.2480395598907466,5.679884360295743,0.9008350122303997,0.410482111718131,447.897127161175,309.4223637318505,0.45416899951184536
4.320018241402516,9.15496748758283,0.03160516280773461,0.07766966830685902,148.99495853852258,317.7410631466786,0.24427240272853912
2.913000172840221,0.3404258398794026,0.6671517893138332,0.7859222440592661,115.38188010463864,328.1777219899065,0.9787769441485741
6.118917094329073,6.974505252201153,0.9637604898714149,0.29290074134677896,205.9463340470825,321.49246066105377,0.3005433404290709
1.3957991126597662,2.9741927247181352,0.5645665016272235,0.43843921080327003,120.64552679748428,313.3888713189913,0.69033104994299
2.9221543407036465,9.244037557569927,0.9374542374127609,0.6885894443896825,336.35572972420596,331.5092040037948,0.7300205919508341
3.6642520710936233,9.710611393408513,0.06173530049316353,0.3391315955772249,413.1193099318686,323.3235820201541,0.9771764037571884
4.561243772186143,9.442720624645226,0.4246053858834198,0.06601979958524846,336.7095193901529,330.70578210018925,0.15418696284290154
7.851974437968744,4.742667952357981,0.26755621305243066,0.38018183654268545,412.26304840105007,316.6155790645258,0.8895406989476877
1.997538147801439,8.620564467242145,0.7335127553309225,0.9450040968673604,198.79758502263334,307.21164961775986,0.8720801004366883
5.142830149697703,8.445649435952168,0.9814841195922742,0.6453170533255727,78.580326869076,299.99893402276524,0.35829170068100674
5.924553274051563,3.191685631959313,0.2639647618198053,0.6747643571805348,369.10649822509725,323.56296980193474,0.9994528175921916
0.4654576767872573,8.289325826032623,0.6576328554593337,0.6359593321012634,180.55701531820617,302.39560493019366,0.7094222515042773
6.075840974162483,0.37103933952021073,0.20611665643214272,0.20700221756984244,335.7997772019517,308.74712948951884,0.7289155881443178
1.706070712749228,5.963102514942049,0.5696769520258939,0.4241505254612573,135.68664901989195,316.7864817759364,0.6265143233643687
0.65145087825981,2.3008583640397426,0.46929316182145286,0.7534304003796851,41.074202585932994,317.90458057229114,0.8860251278094464
9.488906486996079,1.2065482908870109,0.9722852763352217,0.11035916857762755,496.2946068461378,319.1704118945497,0.11350487470646438
9.65635469871252,0.7704550630904624,0.6124419999695019,0.28507424832881517,78.52265321133434,303.9689365622395,0.25793231033090785
8.084165083816496,6.96319147000552,0.35601130836595063,0.28355591738119507,494.21628648475877,311.4408091687577,0.6522072957294226
3.0468330779645334,3.3994097627168935,0.12295482703905403,0.43769873831856093,488.6513263169404,319.7517979490938,0.9998936162223176
0.9776234679498323,7.247942948516086,0.1597343604475852,0.9805650535327632,397.0121429020658,332.0936602621824,0.9999999998094806
6.8426460320950575,0.6544980516486247,0.23306376065172274,0.07682752121698372,329.8817695599578,323.6170898194891,0.31731703140889883
4.402084784902274,3.1535880879682727,0.258456994726895,0.5235139844367891,289.1146216004168,330.4411314982885,0.9976750794571689
1.2212603102129433,5.395373432460998,0.8521098972627265,0.18757103519208834,433.11772191622845,324.82742204099617,0.2201254029460079
4.952273924202591,7.9074409252247975,0.5656105603996997,0.9709697799556467,145.07504104893422,318.860093911234,0.9085106173615749
0.34485082263106875,3.188206276817767,0.5281570022606228,0.12217046968018955,234.1067656361961,304.87081791977204,0.23075161308700845
9.093294700385743,6.259287872993655,0.1236211831505253,0.40956499233797533,309.8852896985677,321.48399781623795,0.9252436679837294
2.588541036018569,8.859891504613636,0.8615382964159406,0.7405061349862602,205.8896426968108,319.9682848085967,0.7726387366283153
6.625560321255467,6.159016018634864,0.7255861601763989,0.7075088837471708,214.02948381808886,319.2364209660043,0.8028311638789328
3.11779904981802,2.330361788061584,0.07699167828100156,0.42850135052499294,165.47719141729115,315.2925053795884,0.9715597336556863
5.201160143756931,0.24498341478382368,0.710756746257471,0.3530589262731911,282.33379243392574,316.6529811396246,0.4961987071540771
5.467556083153454,8.701118640135398,0.5481028351692196,0.4036362547673419,425.36197674355043,309.85548844913365,0.6531691886472859
1.8493597007997449,0.213672839093021,0.09090809228931046,0.2716335005270529,101.16342481415327,316.3259442424806,0.9627591587386292
9.695876693017821,8.74714202516931,0.4637176351133699,0.2132796093197318,467.249302857344,305.0644566987467,0.3882744053744138
7.751553100787786,5.289842403138093,0.4898493242587465,0.4882093005833011,344.6992830472407,326.33110390761317,0.8554552244395145
9.395049916700327,9.39073791743045,0.174116794761643,0.27584841850693126,411.7249697336751,304.65219341445476,0.6212313718247052
8.94837867692606,7.988033574500881,0.9462411655302795,0.29458704824827764,278.3172509686908,301.1238201461313,0.2803796963972492
5.979401888132041,9.979343171222842,0.8514756177658553,0.6601885028398115,389.8685923613197,313.4186109225005,0.7207323404948845
9.218820475996145,3.50776744270165,0.6723321139558173,0.9688519583828933,8.59209847106387,321.19076038271214,0.20908647258269128
0.8858365280171431,7.672115701022339,0.4676726053906011,0.6076008285537814,409.28102217737785,313.47008887267395,0.9642718753679025
1.960632641329033,4.0199072051788125,0.41764788616866344,0.08620967239431661,20.549360113140576,307.8363946182958,0.05848116569679283
0.4532276618164702,4.799276327418785,0.6544637324794447,0.0848277777155263,445.01173149324984,317.6859914361654,0.12961416940176243
3.25397797730188,6.2754271267204835,0.5499775507128364,0.9519089886371103,495.9853922457023,310.29508173942696,0.9982638210496659
3.887384219605131,8.736897464749202,0.07165037482306676,0.3043178824042603,147.3866973573005,330.80036915443213,0.8120744804669701
2.7142189687071854,9.840850608523752,0.5173776222826284,0.10114631622165067,105.55411886475393,330.44257988612503,0.17020155188641806
8.287546354010141,7.682965865231318,0.8083395810605111,0.6030541412788778,382.7990002470913,315.73301369902333,0.6997704550246631
3.5681765136091994,4.178250054891171,0.4646474788209885,0.6274122905073635,126.88665728966649,309.625939790639,0.7907286874979801
2.8100641623641205,4.214148665768425,0.06143701177872573,0.6520197719175013,432.8484103945156,323.94963448848233,0.9999998405781015
5.427418135499327,7.376085433587327,0.7884154173901927,0.27472800757896587,51.869874782659615,299.4349530219073,0.13911419302937061
1.4101013255226518,2.388532680537255,0.20935014431461466,0.02495957737233028,63.41462059148945,314.76691521152776,0.07677634832700739
8.022167610559643,1.1056306572008152,0.2660346265391584,0.9653652157599272,489.5862017727575,309.92131879946163,0.9999564307863315
0.7464318861540284,3.5468669542501248,0.17305928989797295,0.25838411523419147,337.0825296858673,330.3687559785894,0.9903177130239216
9.868882479068573,2.8731026775491633,0.3369129142227826,0.6792660251720221,423.52016860226195,298.57010595454386,0.9185869981348279
7.722675448197278,2.963784896439445,0.7591839906317487,0.7095635711799225,162.50252398708324,317.4985206501422,0.7645546755203936
1.98795809966019,2.3368439027480497,0.524192000908898,0.6139073429086909,338.4036328855419,324.0732253373319,0.9925012003525252
0.056215649118900396,0.4218898031739825,0.21283246140920545,0.31977832027151176,297.3237927406443,315.1256295633414,0.9999999997069432
8.154798823119886,0.1797214733994047,0.8790517773705204,0.27838529122642514,301.77348500141204,301.13910605569527,0.31279254506570375
7.068866581132324,9.87723617497058,0.8807860364020139,0.6016915998756761,341.42496353909195,332.1861486509766,0.6736812237601604
7.290342673241833,4.278303564224888,0.8718726407955468,0.8674346772755746,287.8919069779847,316.28036509816343,0.8738972611983945
7.712932196512773,3.8438821449496574,0.2464082492677239,0.9472663916341616,214.81665346668163,319.6465185511654,0.993882584908825
0.7413724726891696,6.796793179648006,0.45672695073917824,0.11484674635972004,138.32338584308314,306.43134239476274,0.20327198021818962
3.5852988197141817,2.1833206247627768,0.9851397595794663,0.16328032647174265,384.4063747911444,315.0724329787381,0.16574330696249687
1.159574726191772,9.499661878318303,0.7742923515468905,0.9452888961952488,113.52307878659151,313.17023221854123,0.7951728417238302
8.63117115533006,7.863663799141106,0.03689574701330422,0.7391698760514447,346.33097592412986,300.7713544700694,0.9351645754741584
6.233357970148752,0.8950206121202829,0.07455254534788712,0.8841638865814754,117.04974491333866,301.86561237416134,0.9265975298633198
3.309649350501639,4.1763901770734995,0.46929206304420945,0.21060630779398973,312.8524198922497,327.4615381866571,0.44740866766497517
0.6365199445099503,8.791303957314085,0.9101280038029446,0.5917100123983079,373.66559443094997,306.54369832723063,0.6368734742752385
3.1105122348349066,9.447375490891812,0.5433147799731871,0.7041281984732989,109.74758750881632,304.97353950245207,0.6067719053430237
3.2525080369454438,4.674547710987448,0.5028343829539473,0.6833107665925029,30.441678780223487,315.8219007937548,0.4858960842331314
7.296332177202303,6.134500480717867,0.11441896295706427,0.41407017395803114,65.92138462558995,325.0561495976879,0.5598821315275938
6.375937156080776,1.6711724269746602,0.6602123036770511,0.02524094277439539,303.1954851518772,300.31812815026456,0.037724219351555656
8.872240213020689,9.911695092743628,0.8238821289942232,0.5870967962362205,424.7984799097549,318.3382771873389,0.6776623666323733
4.722677036694332,2.3174853421330504,0.3866158074324867,0.2605705237878127,22.97591220709447,302.32236549942,0.13673771430293566
1.1968228651370787,9.427375009577121,0.7778557324160742,0.45575170368146145,367.2085538913023,299.42613677889665,0.5471598837315965
7.132734627442728,6.496816843274693,0.9648318873618035,0.9580052049329791,170.98866365205103,299.9960383256776,0.6783151931340131
7.608089701120358,6.077760211993713,0.21172879453641222,0.40504496446601035,239.5249207748015,327.3457437872954,0.8948394384789319
5.613210698497394,5.12737242165407,0.5280963348827938,0.8414035905977825,464.46534514786003,302.27903692698214,0.971625638066615
7.709900832365656,2.307467447365869,0.2942665785037298,0.19665519969175863,166.3197666155548,299.7302977544302,0.33213494861874493
4.938462168047543,1.766103792023077,0.794925874843501,0.6757358930447785,232.93579850277328,313.4764960500019,0.8000369639213715
5.227805560990559,2.2056416044926834,0.5818174322223459,0.9772368848945541,7.3343661729602125,327.6897715179708,0.3397655403915132
4.275982642567138,1.865196183180401,0.6382365933748008,0.11087416986420742,41.25856064241676,307.3342931771256,0.10621101707765467
0.2551658483142078,7.796065151193967,0.7999350180197351,0.018236742804920093,129.66649977182462,312.90994161340706,0.022214060282014413
1.0798063785060512,3.501902466408134,0.40201076793583035,0.4392469647062882,14.412194290126664,299.5472886397313,0.19509422273959873
0.3152604276816558,0.5793689229574003,0.9159391677229728,0.10169922822085352,315.87197536110136,313.8677479947206,0.11103273209036149
6.364467702226541,9.691057198777973,0.5376985785736785,0.750900506179469,213.48597922241046,318.36645782229965,0.8578048078312338
3.1442454547821903,8.837975063749294,0.16637527460699453,0.9154031772100734,274.298528762647,318.13174688132506,0.99794316752759
5.086198340955864,9.277595079668934,0.6989401269871144,0.43968076298167125,87.7362693552166,309.78493422610273,0.36241645966928604
9.075757172787004,9.949083318641707,0.7953287369338718,0.26612452573388656,148.31804870358974,309.1936613232097,0.24538742206255656
2.4936729992596005,1.7397785969456534,0.3235940602968514,0.4400592858165437,332.0803251889362,301.8818266627809,0.9466662605934605
4.104418847433262,3.963023947007685,0.8586074644287655,0.726213339671501,482.66871045338473,310.9879412226194,0.828674422996629
7.555755834291944,7.58262651856521,0.9070818222181087,0.018963619964567267,25.683178414303494,301.63231341055376,0.005254234356923929
2.288752856750733,6.9605101599198695,0.28413544250403083,0.5935594495898502,445.24696826720543,324.9808580649218,0.9992852560861064
0.7707221183781011,1.5398051674922106,0.9836862579880699,0.6171587680385052,288.65216005494864,331.9696004211865,0.6273939104313122
2.8982247776847667,8.158515416781187,0.14930441276827083,0.6413113644269761,282.177823594434,332.10260598333474,0.9993271578137491
1.6130516512527902,2.24518127779477,0.20999551171846506,0.24960185918106845,250.3891283362763,328.42748847813874,0.9421951720396483
9.297046825773387,2.2389523306114083,0.19238259084564588,0.7169121961443455,35.1623459091396,319.17772522688665,0.5174420856862038
8.081395675264606,5.370207254511243,0.8950498129077917,0.10047757146845863,45.393487442212255,322.68029940353574,0.07769529380580588
6.334404161347725,5.92980640848219,0.6577496268017122,0.20727763310213282,300.6555468267135,308.1322030938145,0.2999393714380694
8.71473444128699,5.801281992170274,0.16058324039005015,0.8786953461879371,170.80880643206137,320.2269647060417,0.965602563207237
8.036917096914246,0.915776887140151,0.4459201841846655,0.7413359192193006,458.6753992555515,314.0977342303957,0.9958581944883027
1.8665140188014724,8.774731165441173,0.619145044819104,0.023608098471231798,203.5919734110564,315.02060689219263,0.03708538779125858
8.925697425901287,2.656734825844472,0.09262944413948945,0.2558924977661022,72.06908862196923,324.67217961313054,0.46762263255274267
5.393883076914592,1.2960196979067589,0.8835922047232654,0.22226241816323292,357.50205733426696,308.0171424459038,0.2515067688350922
8.074594111485462,8.887592050609904,0.8055675000871199,0.2780982647566029,147.03003400978443,309.2813864093082,0.26546091956825135
8.961016907935008,9.556559330799304,0.5101547058408719,0.25508417257708754,262.9724185242686,330.5124626895023,0.46080262320026
3.1807167462436667,8.621414045037241,0.9674553491065787,0.07190103278541728,349.0674763598324,300.117850319784,0.07369683387302534
1.1014091933522399,8.095351231174055,0.4235833694823487,0.4643511114308521,450.1819235454342,315.1472004444669,0.9083939164183888
2.280123690256875,6.552764564409579,0.9842692158461328,0.7354061400383035,396.1995018034372,330.09802801427514,0.7466204097670917
4.271650778473937,5.509022848720784,0.6712407988155908,0.6106644074702621,338.3423534024257,319.51270527363545,0.843856044022129
8.18032964445901,0.87078061235419,0.6383245605214021,0.6761429519120989,339.97677460637425,317.2742475974246,0.9169848171417774
8.607445101980177,4.085123677493917,0.17429534634282715,0.09033768675087675,472.9893596940272,306.8910462730274,0.35647376543364445
0.07051435318137585,3.727512481606128,0.8831084807215975,0.9519758030750194,148.26413669951975,310.16464211725565,0.9337500367352769
5.107962278473081,2.5982780838195016,0.433214791041409,0.8401069155045946,1.0554910509956101,327.97169455316424,0.05400555438347147
4.174692620484642,7.234477716772162,0.17061107172465456,0.8070394153107061,136.34130241940025,317.722634611896,0.9415159873051845
2.221855996896832,4.95926147505263,0.02248144477600145,0.8247539669913498,109.33674412355862,316.1659767814873,0.9817478503997988
1.1995338079694944,0.8113811128605717,0.5641581268019987,0.9333834030514337,331.0863752644421,301.63528997390097,0.9999958578254114
3.376814098864876,2.2026118362961635,0.5321256259014495,0.5488114264525608,317.03894408288176,298.7109854759293,0.8502283561423017
9.42915412942128,6.832904377832301,0.722160086145467,0.20827919768894965,296.93396066100956,331.8789816040467,0.28730226395431363
3.232706117275532,0.7622324640435116,0.8913554724876241,0.6206157717740157,8.613599883122124,311.34451585503945,0.2525388169786939
5.188387426811918,8.512217933573638,0.08861251879659922,0.7454526787312596,364.5246381980984,319.26245717348263,0.9984599797698386
7.030486569992884,4.95197012361273,0.7341815254369587,0.7405382194204851,162.10344103650303,300.9400275615549,0.649514693852142
3.6369323941905605,4.806385186689154,0.1955378246566064,0.5262345339252114,332.6954665088122,322.0590000003066,0.996590818763737
9.717849045126886,5.9244854388105175,0.8595952826255924,0.07777413214024227,278.5109250368256,330.7898348047086,0.09043103255359788
9.62451050212617,8.246984978285566,0.8208728787230395,0.37740180904582654,171.69409725123964,318.29828385490964,0.39774136316182673
2.5185711759578164,3.4787442698140283,0.5453858174356889,0.9215589423787237,67.72084541850182,302.56403628313933,0.7604149902357982
4.972987810417963,6.780483509438077,0.7131403706370784,0.5886044206598517,47.66223938141023,318.51025346157166,0.4361108343361966
3.00948221985788,5.657753907993915,0.3212066120519109,0.5429486238231563,415.8434073895557,324.9721524586628,0.9962934929978979
2.8491201032802986,2.671015673424044,0.47645621994348647,0.2761649792383716,459.23957226973823,312.37457878009064,0.5774558312687093
0.36983258659797347,8.786421233565225,0.8234205287333669,0.3747644307174131,325.0691293587676,328.94432117795134,0.4550522203214668
6.096033775464989,7.974462790047675,0.46467254520148177,0.8963926282616376,52.16534037281144,320.8539033675077,0.6381304936652336
5.027287553265387,6.584859894749597,0.36422028267218737,0.6697984170515674,201.31259483567624,329.62371214012205,0.9694225288339722
0.5157360337486435,8.505966709213325,0.49927032277779687,0.7895131564848096,364.60513045252605,319.9726858936568,0.9953082053800095
2.787185995901878,8.673074715397064,0.8299667599128462,0.4598019688369786,390.020531563029,302.7450790201688,0.5323469701505651
9.08275059378057,7.083921404173633,0.341855966897164,0.6339447472615963,59.55020183439875,308.9892098886816,0.40138443594581497
2.3963793447790573,8.370296270308357,0.18202397720438637,0.25589977265577546,0.5153440632685167,305.21282318883596,0.0026493932160752127
1.4498038260401396,6.975017145231168,0.7148938801274729,0.7084062219806514,356.2124544173622,329.95892742009016,0.9358346235663211
4.8950381500153535,6.801727576831245,0.827718430581001,0.43332532036630395,178.6197899051097,324.76400235506185,0.5051445664284187
9.856518890651897,6.186495170773629,0.10963110373829799,0.4481200596665981,127.613425143321,321.82394291185017,0.7170572303866724
2.421310659843493,7.527413678936855,0.2474753716283853,0.6528291013311128,6.942286159867957,308.68382118710673,0.10452461686430523
6.72168333851138,1.5868924478254438,0.15055226986338396,0.9369178152542373,270.3795536773691,304.59156702175744,0.9962688197462456
7.616434533671848,8.808826721230085,0.354461997466345,0.07336628314253471,425.6497923452779,324.6257880796119,0.20013253149162913
2.3771378023800045,8.718563433924574,0.45584746911635854,0.8264958049735376,478.83700731315764,314.7455281057678,0.9968027805208097
7.282435269769985,0.2934435830625569,0.7513380735936734,0.2994592793080712,283.08960283133797,306.052634325272,0.39304933690485244
3.678463544059813,8.258341688897062,0.6546361090328574,0.449480259961314,257.4734332060771,319.7317692357846,0.6381496913741563
6.323426000105202,1.2895698048669786,0.6247192818036469,0.03169419548725887,42.985664551875935,299.56168482484577,0.023031310946351233
6.3356635778981865,3.3518534237371598,0.35885119714355784,0.3080356170559699,274.6619643705286,309.56595889448886,0.6513131156528443
5.358211066063511,7.435339054659787,0.8430330775539123,0.5076049302038291,190.2995499432146,314.5494948106897,0.5426238312821853
0.9038074107740287,1.6084382005870337,0.4765742957241829,0.06561431657396462,303.7640728013467,303.32854169382915,0.13767378438216155
